class-label;book;books-href;author;year;language;mainchars;subgenre;place of action;time of action;plot goal;plot linearity;age;annotation;voters;score avg;votes;men 10s;men 9s;men 8s;men 7s;men 6s;men 5s;men 4s;men 3s;men 2s;men 1s;women 10s;women 9s;women 8s;women 7s;women 6s;women 5s;women 4s;women 2s;women 1s;<18 quantity;<18 score;18-24 quantity;18-24 score;25-34 quantity;25-34 score;35-44 quantity;35-44 score;45-55 quantity;45-55 score;>55 quantity;>55 score;Adventurous-rogue;Antiwar;Military;Ironic;Lyrical;Based on the game universe;Film novelization;Parody;Adventure;Manufacturing;Psychological;Religious;Using mythology;With many intrigues;With a pronounced love line;Satirical;Family and household;Social;Feminist;Philosophical;Erotic;Humorous
Postapocalyptic;«Конец Тьмы»;https://fantlab.ru/work552983;Сергей Тармашев;2014;русский; Приключенческое  | Военное;Героическое фэнтези;Наш мир (Земля);Далёкое будущее;Сверхъестественные способности, супергерои;Линейно-параллельный;Любой;Когда главная битва, от исхода которой зависит будущее всего мира, неотвратима, заключаются самые невероятные альянсы. Но и коварство противников, ведущих двойную игру, утраивается. Кто тебе друг, а кто враг? Хроники гласят, что если суждено в одно время появиться на счет Черному Рыцарю и Белому Магу — абсолютным антиподам, олицетворению жизни и смерти, — им не найти общий язык! Однако великий воин Трэрг и могущественная волшебница Айлани не просто объединяют силы, их союз перерастает в нечто большее. Но не все зависит от них двоих. Одолимы ли демоны Некроса, есть ли спасение от безжалостных Големов? Возможен ли он — конец Тьмы.;8;7.65;434;93;64;101;66;37;14;8;3;3;9;12;8;6;2;4;0;3;0;0;1;8;4;9.5;88;8.2;94;7.52;28;7.29;20;8.1;___;___;_1_;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Контроллер»;https://fantlab.ru/work503300;Ольга Чигиринская;2014;русский; Психологическое  | Социальное  | Приключенческое  | Феминистское;Постапокалиптика;Наш мир (Земля);Близкое будущее;Фантастические существа;Линейный;Только для взрослых;В будущем высшая власть оказалась в руках вампиров и в условиях нового социума расследование некоторых преступлений и наказание преступников стало очень непростым занятием...;16;5.7;53;1;3;3;10;4;6;4;4;3;3;0;1;3;3;2;3;0;0;0;0;;0;;5;5.4;16;4.38;7;5.71;5;5.6;___;___;___;___;___;___;___;___;_1_;___;_1_;___;___;___;___;___;___;_1_;_1_;___;___;___
Postapocalyptic;«Копилка молний»;https://fantlab.ru/work492951;Владимир Яценко;2013;русский; Производственное;Постапокалиптика;Наш мир (Земля);Близкое будущее;Изобретения и научные исследования;Линейный;Любой;Иногда, чтобы стать героем и спасителем цивилизации, нужно до безумного мало. Если единственное, что нужно твоему замерзающему миру – молния. Просто одна молния. Всего один разряд…При этом на другой чаше весов – роль глашатая неприятностей, объясняющего людям, что наступил конец света, и их ждет переселение.;7;6.73;22;0;0;5;5;4;4;0;0;0;0;1;0;0;1;2;0;0;0;0;0;;0;;2;7;4;6;3;6.33;3;6.33;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Королевская охота»;https://fantlab.ru/work20713;Юлия Остапенко;2006;русский; Психологическое  | Приключенческое;Постапокалиптика;Наш мир (Земля);Близкое будущее;Генетические эксперименты, мутации;Линейный;Любой;Мир после атомной войны.;5;6.72;29;1;1;1;9;5;2;1;0;0;0;1;0;1;4;2;0;0;0;0;0;;0;;2;6.5;8;6.5;3;6;5;8;___;___;___;___;___;___;___;___;_1_;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Король Терний / King of Thorns»;https://fantlab.ru/work309629;Марк Лоуренс;2012;английский; Приключенческое  | Психологическое;Тёмное фэнтези;Наш мир (Земля);Неопределенное время действия;Становление/взросление героя;Линейный с экскурсами;Только для взрослых;В первой книге цикла “Сломанная Империя”, Марк Лоуренс начал болезненно захватывающую историю о мальчике, ищущем власти и мести. В “King of Thorns” его взросление заведет его в самые темные уголки собственной души…;42;7.61;488;41;80;132;90;48;13;2;4;3;2;12;8;22;15;9;2;3;1;1;0;;8;6.25;137;7.99;74;7.43;28;7.93;13;7.54;___;___;___;___;___;___;___;___;_1_;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Корпорация»;https://fantlab.ru/work124924;Сергей Тармашев;2008;русский; Приключенческое  | Социальное  | Военное;Постапокалиптика;Вне Земли;Далёкое будущее;Изобретения и научные исследования;Линейно-параллельный;Любой;Во второй книге фантастической саги «Древний» Сергея Тармашева читатели снова встретятся со спецназовцем Тринадцатым и узнают о том, как будет развиваться Человечество на протяжении ближайших нескольких тысяч лет, и какая неожиданная историческая миссия будет отведена потомкам современных россиян — сообществу Рос.;39;7.82;2234;478;428;541;297;125;74;35;23;23;25;57;40;38;22;12;8;4;2;1;1;2;16;8.38;394;8.17;476;8.09;184;7.72;64;7.11;___;___;_1_;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;_1_;___;___;___;___
Postapocalyptic;«Костёр / The Burning»;https://fantlab.ru/work91861;Теодор Когсвелл;1960;английский; Психологическое  | Социальное;Постапокалиптика;Наш мир (Земля);Близкое будущее;null;Линейный;Любой;День Матери — чудесный день. Но он всегда заканчивается костром, на котором поджаривают непослушных мальчишек…;8;6.44;25;0;0;4;11;5;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0;;0;;2;6.5;9;6.11;7;6.86;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;_1_;___;___;___;___
Postapocalyptic;«Костёр»;https://fantlab.ru/work476800;Сергей Сильченко;2013;русский; Психологическое;Постапокалиптика;Наш мир (Земля);Близкое будущее;null;Линейный;Любой;В постапокалиптическом мире единственным источником получения тепла служат старые журналы, которые удается найти.;12;6.11;28;0;1;2;8;5;6;2;1;0;0;0;0;0;2;0;1;0;0;0;0;;0;;1;7;8;6.38;5;6;1;5;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Котлован»;https://fantlab.ru/work467508;Игорь Вардунас;2013;русский; Приключенческое;Постапокалиптика;Наш мир (Земля);Близкое будущее;Генетические эксперименты, мутации;Линейный;Любой;Бравой Дрессировщице и её команде не впервой выполнять задания по поимке самых разнообразных тварей. Вот только в этот раз заказчик не спешит платить аванс, а пойманным червём вовсю интересуется владелец цирка Карабасыч.;8;6.62;24;3;2;1;2;7;5;0;0;0;1;0;0;0;3;0;0;0;0;0;0;;0;;4;7.25;7;7.86;5;6.6;4;6.25;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Кошечка рассмеялась, когда увидела такую игру / The Little Cat Laughed to See Such Sport»;https://fantlab.ru/work43048;Майкл Суэнвик;2002;английский; Авантюрно-плутовское  | Ироническое  | Приключенческое;«Мягкая» научная фантастика;Наш мир (Земля);Далёкое будущее;Искусственный интеллект;Линейный;Только для взрослых;Потерпев неудачу в Англии, Дарджер и Сэрплас оказываются в Париже, где распускают слух, будто им удалось обнаружить место захоронения Эйфелевой башни. Открытием заинтересованы некий баснословно богатый Мсье, дни которого сочтены, и его «вдова» Миньонетта д'Этранже, которая, впрочем, при внимательном рассмотрении оказывается геномодифицированной кошкой...;5;6.39;18;0;0;4;9;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;;0;;3;5.67;2;6;1;8;1;7;_1_;___;___;_1_;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Крепость / The Tower»;https://fantlab.ru/work15005;Колин Уилсон;1989;английский; Приключенческое  | Социальное;Постапокалиптика;Наш мир (Земля);Далёкое будущее;Становление/взросление героя;Линейный;Любой;Погиб отец Найла, а семья его пленена и увезена пауками. Желая догнать и вызволить родных, Найл и сам становится пленником. Оказавшись рядом с пауками, юноша совершенствует свое умение сливаться с ними разумом, а во время шторма, услышав мысленный призыв о помощи, спасает жизнь одному из своих новых хозяев. По прибытии в город пауков Найла ждут встречи с пауком-смертоносцем, властителем погибшего города Каззаком и его дочерью Мерлью. Находит Найл и своих родных...;41;8.04;236;39;39;64;52;8;9;2;0;0;0;6;6;6;4;1;0;0;0;0;0;;0;;25;8.04;49;8.16;47;8.04;31;7.74;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;_1_;___;___;___;___
Postapocalyptic;«Кровь океана»;https://fantlab.ru/work759253;Василий Мельник;2016;русский; Военное  | Приключенческое;Постапокалиптика;Наш мир (Земля);21 век;Вторжение «Чужих»;Линейный;Любой;Нелегальный поселок охотников на инопланетных монстров, расположенный на побережье бывших США, подвергается внезапному и необъяснимо жестокому нападению гигантских тварей из глубин океана. Рота российской морской пехоты под командованием капитана Делягина, направленная на отражение атаки, попадает в ловушку. В центре разворачивающегося грандиозного сражения с участием бойцов экспедиционного корпуса РФ оказывается заброшенный маяк на побережье и его хозяин, индеец Уэйн Симпсон, который спас накануне на болотах загадочную девушку.;7;6.37;19;0;3;3;3;3;3;2;1;0;0;0;0;0;0;0;1;0;0;0;1;6;0;;1;5;4;7.25;2;6;3;6.67;___;___;_1_;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Кровь-Камень / Bloodstone»;https://fantlab.ru/work2938;Дэвид Геммел;1994;английский; Приключенческое  | Религиозное  (Христианство );Постапокалиптика;Наш мир (Земля);Неопределенное время действия;Спасение мира;Линейный с экскурсами;Любой;Прошло двадцать лет с тех пор, как все изменилось. Человек, который привел в этот мир Диакона и его апостолов, — Йон Шэнноу — тоже изменился. Теперь он — как ни удивительно! — противник насилия. Но как долго его сущность будет скрыта, как долго он не сможет отвечать ударом на удар?.. Ведь уже очень скоро из иного измерения явится очередная опасность, справиться с которой будет ох как непросто...;12;8;182;26;39;63;17;12;4;1;2;0;0;2;0;8;3;3;2;0;0;0;0;;0;;22;8.68;40;7.97;29;7.97;15;8.13;___;___;___;___;___;___;___;___;_1_;___;___;_1_;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Кроткие / The Meek»;https://fantlab.ru/work210329;Дэмиен Бродерик;2004;английский; Религиозное  (Христианство ) | Психологическое;Постапокалиптика;Наш мир (Земля);Близкое будущее;Контакт;Линейный с экскурсами;Любой;Цивилизация Земли погибла, выжили немногие, но и они умирают. Прилетевшие инопланетяне готовы помочь людям, но у них есть одно условие.;16;4.61;61;1;0;1;2;10;16;13;6;4;1;0;0;0;1;0;1;5;0;0;0;;1;10;10;4.2;13;4.62;13;4.77;8;4.62;___;___;___;___;___;___;___;___;___;___;_1_;_1_;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Крысиный дьявол»;https://fantlab.ru/work151693;Александр Чернобровкин;1991;русский; Философское;Постапокалиптика;Наш мир (Земля);Близкое будущее;Умирающая Земля;Линейный;Только для взрослых;Два человека поят свежей крысиной кровью младенца, за стеной беснуется его мать. Но можно ли назвать бесчеловечными этих двоих, ведь иначе человечество не выживет в будущей войне с крысами.;7;3.95;21;0;1;0;2;0;2;8;4;2;2;0;0;0;0;0;0;0;0;0;0;;0;;3;3;11;4.73;3;2.67;2;4;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_;___;___
Postapocalyptic;«Кысь»;https://fantlab.ru/work113455;Татьяна Толстая;2000;русский; Психологическое  | Философское;Постапокалиптика;Наш мир (Земля);Близкое будущее;Генетические эксперименты, мутации;Линейный;Для взрослых;Мышь — она всему голова. Ведь, казалось бы, что это такое — мышь? Маленький серый комочек? Пищит под полом, а ловишь её — она только вжик хвостом, и нету её? Ан нет. Ведь мышь — она основа жизни. Всё она даёт человеку. И мясо для похлёбки, и шкурку, да и хвостикам сушёным применение есть всегда. Мышь — и валюта самая крепкая. За связку мышей на торжище много чего можно выменять. Даже книги. И тогда, когда завьюжит, и кричит тёмными ночами в лесу страшная кысь, принесёшь в избу уголёк, затопишь печь, нальёшь похлёбки мышиной, и читаешь книги, Фёдор Кузьмичём, Слава ему, написаные. И забываешь на время о мамане, от огнецов помершей, о Васюке Ушастом, у которого ушей видимо-невидимо, о Варваре Лукинишне, у которой сотня гребней петушиных, и даже об Оленьке-красавице тоже забываешь. Одна печаль — мало книг хороших. А читать — страх как охота...;95;7.44;1041;97;141;158;114;70;38;33;19;10;24;70;73;68;49;37;14;5;7;5;0;;6;8.67;142;7.61;224;7.59;104;7.41;61;7.85;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;_1_;___;___
Postapocalyptic;«Кэле-Таньги»;https://fantlab.ru/work161316;Юрий Бурносов;2009;русский; Приключенческое;Постапокалиптика;Наш мир (Земля);Близкое будущее;Умирающая Земля;Линейный;Любой;Американское исследовательское судно с сотней членов экипажа пытается найти приют на русской Чукотке. Больше плыть некуда – повсюду очаги радиоактивного заражения. Казалось местные полудикие чукчи не представляют особой опасности, но какого же было разочарование, когда с мечтой о завоевании этой территории пришлось расстаться.;6;6.77;26;1;2;5;4;6;3;0;2;0;0;0;1;1;0;1;0;0;0;0;0;;0;;4;6.75;5;7.2;4;7;7;6.71;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Кэтрин рисует мир»;https://fantlab.ru/work606182;Наталья Караванова;2015;русский; Психологическое  | Приключенческое;Постапокалиптика;Наш мир (Земля);Близкое будущее;Техногенные катастрофы;Хаотичный;Любой;Сначала была война, затем эвакуация, а потом наступила изоляция. Город был разрушен и лишь отдельные группы людей пытались выжить в этом мире страха и смерти. Священник Николай взял на себя заботу о четырех детях разного возраста и состояния здоровья. Смогут ли они пережить наступающую зиму?..;9;6;28;0;0;1;8;6;5;1;2;0;0;0;0;1;1;3;0;0;0;0;0;;0;;0;;9;5.89;5;6.4;4;5;___;___;___;___;___;___;___;___;_1_;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Летний гром / Summer Thunder»;https://fantlab.ru/work494272;Стивен Кинг;2013;английский; Психологическое;Постапокалиптика;Наш мир (Земля);Близкое будущее;Последний человек/люди на Земле;Линейный;Для взрослых;Постапокалиптическая история о закате жизни, возможно, двух последних людей на земле. Один из самых темных рассказов Стивена Кинга.;98;7.68;549;52;73;135;141;55;13;3;0;0;1;7;9;31;20;5;3;0;0;0;0;;8;7.88;122;7.79;124;7.71;71;7.35;15;7.4;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Линия огня»;https://fantlab.ru/work82832;Василий Мельник;2008;русский; Приключенческое  | На основе игровой вселенной;Постапокалиптика;Наш мир (Земля);Близкое будущее;Путешествие к особой цели;Линейный с экскурсами;Любой;Сталкер Хемуль полагал, что навсегда покинул Зону – зараженную территорию вокруг Чернобыльской АЭС, наполненную смертоносными аномалиями и населенную хищными мутантами. Однако судьба, как обычно, распорядилась по-своему. Хемуль снова в Зоне и снова в деле, потому что неведомые зловещие силы из-за Периметра угрожают его любимой женщине. Чтобы спасти Дину, Хемулю и его команде придется совершить смертельно опасную вылазку к центру Зоны – Четвертому энергоблоку, откуда почти никто не возвращается живым…;30;7.62;644;90;97;157;148;57;22;8;10;2;2;11;6;12;13;3;4;2;0;0;2;6.5;8;8.5;189;7.7;101;8.08;54;7.74;24;7.21;___;___;___;___;___;_1_;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Лишние детали»;https://fantlab.ru/work297516;Алексей В. Андреев;2011;русский; Приключенческое  | Социальное  | Психологическое;Киберпанк;Наш мир (Земля);Близкое будущее;Искусственный интеллект;Линейно-параллельный;Любой;В ткани реальности есть лицевая сторона, изнанка и подкладка. Иногда в реальности появляются дыры и их нужно вовремя заштопать. Однажды дыр стало слишком много, и они сложились в собственный рисунок, рисунок из дыр.;10;8.41;67;11;18;20;8;2;0;0;0;0;0;1;1;3;3;0;0;0;0;0;0;;0;;8;9.12;14;8.57;14;8.29;3;8;___;___;___;___;___;___;___;___;_1_;___;_1_;___;___;___;___;___;___;_1_;___;___;___;___
Postapocalyptic;«Лишь за одно вчера / ...For a Single Yesterday»;https://fantlab.ru/work4092;Джордж Р. Р. Мартин;1975;английский; Психологическое;Постапокалиптика;Наш мир (Земля);Близкое будущее;null;Линейный с экскурсами;Любой;Взрыв был почти вчера. Всего четыре года назад ядерная катастрофа уничтожила города. К небольшому поселению хиппи прибились потерявший всё бард-гитарист и потерявший всё военный.;52;7.65;237;17;39;60;50;24;5;3;2;0;1;2;11;6;14;2;0;1;0;0;0;;2;8.5;37;7.43;56;7.8;37;7.76;18;8.17;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Ловушка Шермана»;https://fantlab.ru/work143641;Сергей Куприянов;2009;русский; Военное  | Социальное;Постапокалиптика;Наш мир (Земля);Близкое будущее;Стихийные бедствия, природные катаклизмы;Линейный с экскурсами;Любой;Вышли из под контроля механизмы по очистке окружающей среды. Они стали угрозой жизни людей.;10;5.64;37;1;0;0;8;10;3;4;3;1;0;0;0;0;1;4;2;0;0;0;0;;0;;0;;12;6;10;4.7;8;5.62;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___
Postapocalyptic;«Логан / Logan»;https://fantlab.ru/work668416;Уильям Нолан;null;английский; Приключенческое;Постапокалиптика;Наш мир (Земля);Близкое будущее;Становление/взросление героя;Линейный с экскурсами;null;null;8;6.65;23;0;2;3;6;6;3;0;0;0;0;0;0;0;1;1;1;0;0;0;0;;0;;5;6;5;6.2;4;7.75;0;;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Любовь и секс среди беспозвоночных / Love and Sex among the Invertebrates»;https://fantlab.ru/work81712;Пэт Мэрфи;1990;английский; Психологическое  | Философское;Постапокалиптика;Наш мир (Земля);Близкое будущее;Роботы;Линейный с экскурсами;Для взрослых;На Земле разразилась ядерная война. Те, кто не погиб сразу, ушли искать уцелевших родственников. А перед нами последние дни жизни одной женщины-учёной из пригорода Сан-Хосе. Понимая, что получила смертельную дозу радиации и жить ей осталось всего несколько дней, она решает остаться в Лаборатории и попытаться создать неких механических существ — роботов, созданий, кого угодно. Может быть, хоть они останутся после человечества. Как память...;15;6.54;35;1;2;5;7;10;2;3;2;0;0;0;1;1;1;0;0;0;0;0;0;;0;;2;7.5;5;6.2;6;5.83;6;7.33;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;_1_;___;___
Postapocalyptic;«Люцифер / Lucifer»;https://fantlab.ru/work1527;Роджер Желязны;1964;английский; Психологическое;Постапокалиптика;Наш мир (Земля);Близкое будущее;Последний человек/люди на Земле;Линейный;Любой;Огромный мертвый город и человек, который приходит, чтобы хоть на несколько секунд оживить его.;65;7.58;369;35;41;92;89;36;19;2;1;1;0;6;8;16;16;3;3;1;0;0;0;;0;;63;7.76;85;7.64;62;7.65;32;7.03;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Маг / The Magician»;https://fantlab.ru/work15267;Колин Уилсон;1992;английский; Приключенческое  | Социальное;Постапокалиптика;Наш мир (Земля);Далёкое будущее;Генетические эксперименты, мутации;Линейный;Любой;Неожиданно для самих себя Найл и его товарищи добились успеха — людей признали равными паукам, а сам Найл фактически стал верховным правителем города. Но новое положение повлекло новые проблемы — не все пауки согласились отказаться от излюбленного лакомства, человечины, а в городе появились слуги таинственного мага...;29;7.77;357;43;48;106;71;32;10;7;0;1;0;9;6;17;5;1;1;0;0;0;0;;3;7;34;7.79;59;7.86;61;8;43;7.86;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;_1_;___;___;___;___
Postapocalyptic;«Магия»;https://fantlab.ru/work267202;Леонид Каганов;2011;русский; Социальное;Постапокалиптика;Наш мир (Земля);Близкое будущее;Спасение мира;Линейный с экскурсами;Любой;Мир есть Текст. Старая мудрость, известная еще со времен Августина Аврелия. Но Текст тоже можно по разному прочитать. Можно так: «Система глобального наблюдения, спутники-геостационары, новый вид излучения, орбитальные лазеры, система сверхточного наведения». А можно так: «Небесная книга судеб, летающие демоны, взгляд сквозь стены, небесные молнии, обряд». Если реальность расшифровывается по второму варианту, значит, произошла цивилизационная катастрофа, и человечество скатилось в новое средневековье...;63;8.04;348;40;79;110;41;20;9;1;2;0;0;4;14;15;11;1;1;0;0;0;0;;2;8;32;8.03;66;8.29;55;8.13;29;7.93;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___
Postapocalyptic;«Мак и Маруак»;https://fantlab.ru/work150254;Юлия Сиромолот;2008;русский; Психологическое  | Приключенческое;Постапокалиптика;Наш мир (Земля);Близкое будущее;Жизнь после смерти;Линейный;Любой;Мак пришел с компасом в руках и черным котом в мешке с целью найти жилу. Только вот верна ли поговорка: «Не бойся покойника, бойся живого»?;7;4.5;12;0;0;0;1;3;0;3;1;1;1;0;0;0;1;0;0;1;0;0;0;;0;;1;4;1;7;5;4.2;3;5.67;___;___;___;___;___;___;___;___;_1_;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Мальчишка в доме»;https://fantlab.ru/work97115;Андрей Печенежский;1983;русский; Психологическое;Постапокалиптика;Наш мир (Земля);Неопределенное время действия;Становление/взросление героя;Линейный;Любой;В этом мире не осталось никаких следов существовавшей цивилизации. Есть только небольшие группы людей, бредущих неизвестно куда под непрекращающимся Серым ливнем в поисках еды и укрытий.;5;6.41;22;0;2;2;2;4;4;2;1;0;0;0;0;3;2;0;0;0;0;0;0;;0;;3;8;4;6.5;7;6;5;6;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Мародёр»;https://fantlab.ru/work115736;Беркем аль Атоми;2007;русский; Приключенческое  | Психологическое;Постапокалиптика;Наш мир (Земля);Близкое будущее;null;Линейный с экскурсами;Только для взрослых;Место действия — Урал, время действия — Конец. Альянс с позволения властей решил навести «порядок» в нашей стране силами солдатских ружей. Государство рассыпается как карточный домик, погребая под своими завалами тысячи и тысячи своих граждан, рвущих друг друга за последнюю еду. Да и люди ли они уже? Они, как и главный герой книги Ахмет, превращаются в хищников, готовых расстрелять любого, кто покусится на их дом, на их имущество, на их жизнь...;67;7.5;1002;177;181;227;178;76;33;20;18;16;24;5;6;9;9;8;6;1;1;4;0;;1;8;109;7.42;223;7.66;121;7.53;51;7.39;___;___;___;___;___;___;___;___;_1_;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Маятник аварийного хода»;https://fantlab.ru/work652717;Марина Ясинская;2015;русский; Производственное;Таймпанк;Альтернативная история нашего мира (Земли);20 век;Искусственный интеллект;Линейный;Любой;Три месяца, как закончился солнечный шторм. Три месяца андроиды, запустив программу Восстановления, пытаются воссоздать погибшее человечество. Три месяца автоматоны ищут органические образцы, из которых можно было бы сконструировать людей.;11;6.34;41;0;3;3;8;7;8;2;1;0;0;0;1;0;3;5;0;0;0;0;1;7;2;7.5;2;7;7;6.71;7;6;7;5;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Между плахой и секирой»;https://fantlab.ru/work28826;Юрий Брайдер;1998;русский; Приключенческое  | Социальное;Постапокалиптика;Параллельный мир/вселенная;Неопределенное время действия;Путешественники (попаданцы);Линейный с экскурсами;Любой;Ватага – так называют себя люди из провинциального городка Талашевска, объединённые общим желанием выжить в кошмаре страшного катаклизма, где смешались все времена и страны. Путешествуя из мира в мир, герои доходят и до вожделённого Эдема, оказавшегося на самом деле не таким уж и райским местечком, и до Будетляндии, обитатели которой перешагнули в счастливый 22 век, но, полностью лишив себя агрессивности, оказались беззащитны даже перед дикими кочевниками. И повсюду преследуют ватагу главные силы зла – коварные и безжалостные аггелы, и жестоким схваткам с ними не видно конца.;22;7.92;304;51;64;80;51;24;11;3;1;0;1;3;1;8;3;2;0;1;0;0;0;;1;8;11;8.73;59;7.93;65;7.91;38;7.89;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;_1_;___;___;___;___
Postapocalyptic;«Мемуары призрака»;https://fantlab.ru/work320216;Виктор Тарапата;2011;русский; Психологическое;Постапокалиптика;Наш мир (Земля);Близкое будущее;Жизнь после смерти;Линейный с экскурсами;Любой;Маленькая девятилетняя француженка из Парижа по имени Жизель Ляфлёр, радовалась жизни и ела круасаны, пока однажды её отцу не предложили новую работу. Вместе со всей семьёй Жизель переезжает в Москву, незадолго до смерти, своей и этого мира. Конец застиг её на Чертановской — станции которая стала теперь последним пристанищем для призраков мёртвых людей, перед отправлением в последний путь. Каким будет конец и куда потом отправится Жизель, написано на последнем шансе — билете на поезд.;9;3.93;42;1;0;2;4;1;6;5;6;3;6;0;1;0;0;0;1;0;1;3;0;;1;1;7;4;6;2.17;6;5;1;3;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Мерсерианский цикл»;https://fantlab.ru/work479475;Филип Дик;null;английский; Психологическое  | Приключенческое  | Социальное  | Философское;Постапокалиптика;Наш мир (Земля);Близкое будущее;Изобретения и научные исследования;Линейно-параллельный;Для взрослых;null;18;8.35;74;12;26;22;5;5;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;;2;8.5;13;8.77;14;8;11;7.91;6;8;___;___;___;___;___;___;___;___;_1_;___;_1_;___;___;___;___;___;___;_1_;___;_1_;___;___
Postapocalyptic;«Мертвецы не танцуют»;https://fantlab.ru/work227736;Эдуард Веркин;2010;русский; Приключенческое;Постапокалиптика;Наш мир (Земля);Близкое будущее;Путешествие к особой цели;Линейный с экскурсами;Любой;Вторая книга цикла INFERNO, продолжает рассказ о невероятных приключениях на руинах Москвы «гостя из Рыбинска», парня по имени Дэв. Пусть и полная опасностей, трудная, но, в тоже время, размеренная и скучная жизнь в Общине не прельщает его. В то же время сама Община тяготится присутствием чужака... И выход найден! Дэву предложено отправится в важный и чрезвычайно опасный поход на Запад. На Запад, где мрак особенно силён, на Запад, откуда не возвращалась ни одна экспедиция. И вот с верным котом Папой и странным человеком из Общины по прозвищу Курок, Дэв выступает на встречу неизвестности.;7;8.06;249;44;41;87;41;16;4;2;1;0;0;1;3;7;1;1;0;0;0;0;0;;1;9;22;7.82;44;8.23;30;8.1;12;8.17;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___
Postapocalyptic;«Мёртвое дело»;https://fantlab.ru/work1181566;Олеся Бересток;2019;русский; Производственное  | Ироническое;Постапокалиптика;Наш мир (Земля);Неопределенное время действия;Роботы;Линейный;Любой;null;6;6.65;32;0;1;2;3;4;5;1;0;0;0;0;1;6;5;2;2;0;0;0;1;6;1;8;5;6.6;6;6.33;3;7.33;2;5;___;___;___;_1_;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___
